Time[s],NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_rssi,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_distance,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_z,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_y,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_x,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_theta,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_phi,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_pdoa20,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_pdoa12,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_pdoa01,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_ele,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_azi,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_index,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB_Copy_1::uwb_fob_location_rssi,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB_Copy_1::uwb_fob_location_distance,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB_Copy_1::uwb_fob_location_z,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB_Copy_1::uwb_fob_location_y,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB_Copy_1::uwb_fob_location_x,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB_Copy_1::uwb_fob_location_theta,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB_Copy_1::uwb_fob_location_phi,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB_Copy_1::uwb_fob_location_pdoa20,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB_Copy_1::uwb_fob_location_pdoa12,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB_Copy_1::uwb_fob_location_pdoa01,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB_Copy_1::uwb_fob_location_ele,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB_Copy_1::uwb_fob_location_azi,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB_Copy_1::uwb_fob_location_index
0.083641,0,109,68,78,30,46.180000,-24.000000,50.684219,-137.853012,87.168793,5912,3072,18707,,,,,,,,,,,,,
0.089609,,,,,,,,,,,,,,0,149,22,-143,-33,-74.320000,55.410000,-40.031357,170.106964,-130.075607,9514,7093,18707
0.183685,0,110,93,50,-28,27.320000,16.780001,-46.213074,-48.466156,94.679230,3498,2149,18708,,,,,,,,,,,,,
0.189668,,,,,,,,,,,,,,0,156,11,-150,-38,-75.269997,73.360001,-43.822945,172.680298,-128.857361,9635,9391,18708
0.283757,0,119,89,32,-71,15.950000,38.730000,-108.315125,11.284035,97.031097,2042,4958,18709,,,,,,,,,,,,,
0.289759,,,,,,,,,,,,,,0,162,16,-155,-40,-74.339996,67.750000,-44.922112,172.572754,-127.650650,9516,8673,18709
0.383841,0,124,99,39,-62,18.559999,32.060001,-90.601318,-4.358162,94.959473,2376,4104,18710,,,,,,,,,,,,,
0.389808,,,,,,,,,,,,,,0,167,41,-157,-37,-70.389999,41.830002,-40.262177,166.991058,-126.728889,9011,5355,18710
0.483887,0,128,101,49,-60,22.540001,30.610001,-84.681061,-17.446472,102.127533,2886,3919,18711,,,,,,,,,,,,,
0.489875,,,,,,,,,,,,,,0,172,20,-165,-42,-74.080002,63.970001,-44.323639,172.080765,-127.757118,9483,8189,18711
0.583854,0,133,0,3,-132,1.410000,90.000000,-195.998215,93.767929,102.230286,181,11520,18712,,,,,,,,,,,,,
0.683973,0,136,112,74,-16,33.270000,8.380000,-21.958458,-74.562424,96.520874,4259,1073,18713,,,,,,,,,,,,,
0.689991,,,,,,,,,,,,,,0,179,53,-166,-40,-68.070000,37.139999,-40.578583,164.909225,-124.330643,8714,4755,18713
0.784041,0,136,104,87,4,40.009998,-2.440000,5.899971,-103.203796,97.303833,5122,313,18714,,,,,,,,,,,,,
0.789954,,,,,,,,,,,,,,0,181,0,-173,-52,-73.000000,90.000000,-53.100403,177.028961,-123.928566,9344,11520,18714
0.884088,0,144,122,40,-64,16.299999,27.889999,-80.845352,-3.379944,84.225296,2087,3571,18715,,,,,,,,,,,,,
0.890086,,,,,,,,,,,,,,0,187,44,-174,-48,-69.349998,47.549999,-46.817207,169.293213,-122.476013,8878,6087,18715
0.984172,0,147,113,53,-76,21.530001,34.049999,-93.781097,-10.350815,104.131897,2757,4359,18716,,,,,,,,,,,,,
0.990160,,,,,,,,,,,,,,0,189,36,-176,-58,-68.750000,58.150002,-55.381218,172.993622,-117.612396,8801,7444,18716
1.084232,0,153,126,63,-59,24.340000,25.260000,-70.000244,-29.295578,99.295837,3116,3234,18717,,,,,,,,,,,,,
1.090222,,,,,,,,,,,,,,0,190,63,-170,-55,-63.590000,41.430000,-52.972321,166.114197,-113.141861,8140,5304,18717
1.184287,0,157,116,53,-90,19.900000,37.849998,-103.883484,-1.167419,105.050888,2548,4846,18718,,,,,,,,,,,,,
1.190310,,,,,,,,,,,,,,0,192,50,-177,-53,-67.550003,46.400002,-49.752701,168.965912,-119.213211,8647,5940,18718
1.284297,0,160,146,53,-35,19.629999,13.730000,-40.284912,-32.273285,72.558167,2513,1758,18719,,,,,,,,,,,,,
1.290352,,,,,,,,,,,,,,0,196,68,-173,-58,-62.590000,40.200001,-53.476105,165.138550,-111.662430,8012,5146,18719
1.384414,0,160,126,97,-4,37.430000,1.880000,-4.733665,-92.416595,97.150253,4792,241,18720,,,,,,,,,,,,,
1.390421,,,,,,,,,,,,,,0,199,57,-177,-68,-63.250000,49.950001,-62.021591,170.217926,-108.196342,8096,6394,18720
1.484465,0,162,117,34,-105,12.180000,41.980000,-117.712265,25.932861,91.779419,1560,5374,18721,,,,,,,,,,,,,
1.490462,,,,,,,,,,,,,,0,200,81,-173,-57,-60.090000,35.110001,-51.619720,160.953094,-109.333382,7692,4495,18721
1.584496,0,163,147,52,-44,18.940001,16.830000,-49.343689,-25.961182,75.304871,2425,2155,18722,,,,,,,,,,,,,
1.590518,,,,,,,,,,,,,,0,201,75,-174,-65,-60.220001,40.650002,-58.217400,164.433304,-106.215904,7709,5204,18722
1.684572,0,162,101,15,-125,5.350000,51.130001,-139.557617,55.203671,84.353943,686,6545,18723,,,,,,,,,,,,,
1.690582,,,,,,,,,,,,,,0,203,69,-181,-59,-63.290001,40.669998,-52.719246,165.625305,-112.906067,8102,5207,18723
1.790647,,,,,,,,,,,,,,0,203,48,-186,-62,-66.970001,52.049999,-55.503830,171.230072,-115.726234,8573,6663,18724
1.884674,0,162,121,105,-19,40.849998,8.980000,-21.286064,-91.349274,112.635345,5230,1150,18725,,,,,,,,,,,,,
1.890692,,,,,,,,,,,,,,0,202,78,-175,-61,-60.459999,38.279999,-54.964569,163.129395,-108.164803,7740,4901,18725
1.984782,0,162,117,111,6,43.270000,-3.340000,7.675812,-110.721069,103.045258,5539,428,18726,,,,,,,,,,,,,
1.990752,,,,,,,,,,,,,,0,204,60,-185,-59,-65.519997,44.340000,-52.110046,167.946350,-115.836304,8387,5676,18726
2.084842,0,165,91,134,24,54.820000,-14.730000,26.387039,-140.636200,114.249176,7018,1886,18727,,,,,,,,,,,,,
2.090836,,,,,,,,,,,,,,0,204,75,-180,-58,-62.040001,37.840000,-51.761726,163.586700,-111.824974,7942,4844,18727
2.184824,0,165,143,41,-70,14.670000,26.370001,-77.377136,-0.828468,78.205627,1879,3376,18728,,,,,,,,,,,,,
2.284860,0,164,0,7,-163,2.550000,90.000000,-243.866531,112.460480,131.406052,327,11520,18729,,,,,,,,,,,,,
2.290941,,,,,,,,,,,,,,0,203,63,-180,-67,-62.830002,46.650002,-59.760574,168.578690,-108.818115,8043,5972,18729
2.384994,0,164,79,32,-139,11.360000,60.310001,-153.329681,45.930725,107.398956,1455,7720,18730,,,,,,,,,,,,,
2.390999,,,,,,,,,,,,,,0,203,52,-184,-65,-65.580002,51.070000,-57.856590,170.889130,-113.032547,8395,6538,18730
2.485043,0,166,18,24,-163,8.440000,83.570000,-176.929565,65.542961,111.386597,1081,10698,18731,,,,,,,,,,,,,
2.491068,,,,,,,,,,,,,,0,203,79,-177,-56,-61.250000,35.650002,-50.479134,161.908173,-111.429039,7840,4564,18731
2.585030,0,166,147,39,-64,13.670000,23.610001,-70.073212,-1.844986,71.918213,1751,3023,18732,,,,,,,,,,,,,
2.591104,,,,,,,,,,,,,,0,200,71,-174,-67,-60.580002,43.470001,-60.819550,166.213745,-105.394203,7755,5565,18732
2.685098,0,167,0,158,52,71.830002,-90.000000,59.219330,-186.013306,126.793976,9195,11520,18733,,,,,,,,,,,,,
2.691165,,,,,,,,,,,,,,0,201,59,-178,-69,-62.880001,49.570000,-62.441971,169.984344,-107.542381,8049,6346,18733
2.791223,,,,,,,,,,,,,,0,201,46,-179,-76,-63.500000,58.619999,-68.546494,173.797943,-105.251450,8129,7504,18734
2.885274,0,171,98,136,32,52.810001,-18.520000,34.578011,-141.494431,106.916412,6760,2371,18735,,,,,,,,,,,,,
2.891290,,,,,,,,,,,,,,0,199,86,-163,-72,-55.459999,40.040001,-65.649719,161.256241,-95.606522,7100,5126,18735
2.985355,0,170,133,93,46,33.450001,-19.180000,49.384117,-110.645081,61.260956,4282,2456,18736,,,,,,,,,,,,,
2.991346,,,,,,,,,,,,,,0,197,70,-168,-74,-58.799999,46.549999,-67.675926,167.197235,-99.521301,7527,5959,18736
3.085367,0,171,166,35,14,12.150000,-4.870000,14.998726,-40.341553,25.342834,1556,624,18737,,,,,,,,,,,,,
3.091392,,,,,,,,,,,,,,0,197,78,-161,-81,-54.910000,46.279999,-74.774857,164.963577,-90.188721,7029,5925,18737
3.185431,0,174,168,9,-42,3.180000,14.330000,-44.533241,13.574951,30.958282,408,1835,18738,,,,,,,,,,,,,
3.191483,,,,,,,,,,,,,,0,197,77,-158,-87,-53.680000,48.459999,-79.783234,165.522217,-85.738953,6872,6204,18738
3.285486,0,176,174,23,-12,7.600000,4.090000,-12.786694,-14.267029,27.053711,974,524,18739,,,,,,,,,,,,,
3.291537,,,,,,,,,,,,,,0,194,79,-155,-84,-53.439999,46.820000,-78.187386,164.322845,-86.135468,6841,5994,18739
3.385529,0,176,171,-9,-38,-3.160000,12.800000,-39.858459,28.565002,11.293457,405,1639,18740,,,,,,,,,,,,,
3.391551,,,,,,,,,,,,,,0,195,106,-130,-98,-41.950001,42.840000,-91.039864,149.754837,-58.714973,5370,5484,18740
3.485599,0,176,158,-36,-68,-12.030000,23.270000,-69.585358,67.311981,2.273376,1541,2979,18741,,,,,,,,,,,,,
3.491613,,,,,,,,,,,,,,0,189,111,-123,-88,-40.950001,38.570000,-84.772270,144.585602,-59.813332,5242,4938,18741
3.585680,0,176,157,-45,-64,-15.050000,22.430000,-66.347626,73.701714,-7.354065,1927,2872,18742,,,,,,,,,,,,,
3.591685,,,,,,,,,,,,,,0,190,132,-93,-99,-29.360001,37.139999,-94.743774,123.843994,-29.100227,3759,4755,18742
3.685705,0,176,167,-35,-42,-11.550000,14.340000,-43.726715,53.103096,-9.376381,1479,1836,18743,,,,,,,,,,,,,
3.691748,,,,,,,,,,,,,,0,185,141,-65,-100,-20.650000,35.459999,-97.732834,103.884384,-6.151550,2644,4540,18743
3.785765,0,176,158,-48,-58,-16.020000,20.370001,-60.260788,73.183884,-12.923096,2051,2608,18744,,,,,,,,,,,,,
3.791806,,,,,,,,,,,,,,0,184,143,-49,-103,-15.710000,35.689999,-101.112244,92.798943,8.313293,2012,4569,18744
3.885819,0,176,161,-48,-50,-16.139999,17.540001,-52.158791,69.449173,-17.290382,2067,2246,18745,,,,,,,,,,,,,
3.891851,,,,,,,,,,,,,,0,181,133,-33,-118,-10.640000,41.599998,-117.483566,87.550705,29.932861,1363,5326,18745
3.985910,0,177,154,-51,-69,-17.030001,24.209999,-70.621422,81.007164,-10.385742,2181,3100,18746,,,,,,,,,,,,,
3.991926,,,,,,,,,,,,,,0,179,121,-21,-129,-6.970000,46.680000,-130.021927,83.964569,46.057358,893,5976,18746
4.085983,0,179,134,49,106,16.160000,-38.290001,107.163223,-96.997543,-10.165680,2069,4902,18747,,,,,,,,,,,,,
4.091980,,,,,,,,,,,,,,0,175,112,-36,-129,-12.150000,49.009998,-132.845184,99.276550,33.568634,1556,6274,18747
4.185990,0,178,170,-39,-31,-12.680000,10.430000,-31.830048,50.164879,-18.334831,1624,1336,18748,,,,,,,,,,,,,
4.192010,,,,,,,,,,,,,,0,171,108,-46,-123,-15.920000,48.700001,-130.053574,107.825699,22.227875,2039,6234,18748
4.286085,0,181,174,-44,-18,-14.280000,6.150000,-18.722084,47.862041,-29.139954,1829,788,18749,,,,,,,,,,,,,
4.292082,,,,,,,,,,,,,,0,171,103,-25,-133,-8.700000,52.369999,-140.938171,94.076981,46.861206,1114,6704,18749
4.386111,0,183,176,-42,-25,-13.390000,8.290000,-25.299278,48.784401,-23.485123,1715,1062,18750,,,,,,,,,,,,,
4.486214,0,184,157,-66,-68,-21.250000,23.639999,-67.291748,90.175247,-22.883499,2721,3027,18751,,,,,,,,,,,,,
4.492167,,,,,,,,,,,,,,0,165,93,0,-136,0.000000,55.570000,-148.484909,75.395508,73.089386,0,7114,18751
4.586241,0,185,161,-71,-56,-22.650000,19.410000,-55.242203,87.679581,-32.437378,2900,2485,18752,,,,,,,,,,,,,
4.592288,,,,,,,,,,,,,,0,164,94,4,-134,1.500000,55.000000,-147.401703,69.585793,77.815918,193,7040,18752
4.686327,0,186,174,-58,-27,-18.280001,9.120000,-27.117653,62.499588,-35.381935,2341,1168,18753,,,,,,,,,,,,,
4.692315,,,,,,,,,,,,,,0,163,96,-4,-131,-1.620000,53.650002,-144.946106,76.912048,68.034058,208,6868,18753
4.786361,0,186,166,-75,-35,-23.980000,12.080000,-34.448120,80.617584,-46.169434,3070,1547,18754,,,,,,,,,,,,,
4.792387,,,,,,,,,,,,,,0,161,85,0,-136,0.000000,58.000000,-152.641846,74.237061,78.404785,0,7424,18754
4.886472,0,189,136,-103,-78,-33.369999,29.900000,-74.955399,123.266357,-48.310959,4272,3828,18755,,,,,,,,,,,,,
4.892431,,,,,,,,,,,,,,0,159,79,-5,-137,-2.140000,60.130001,-156.006363,83.861145,72.145233,275,7697,18755
4.986518,0,188,104,-132,-83,-44.700001,38.660000,-79.922081,149.647842,-69.725769,5722,4949,18756,,,,,,,,,,,,,
4.992527,,,,,,,,,,,,,,0,156,65,8,-141,3.110000,65.250000,-163.247833,73.128723,90.119110,399,8353,18756
5.086599,0,189,102,-139,-75,-47.720001,36.419998,-71.903580,151.312225,-79.408646,6109,4663,18757,,,,,,,,,,,,,
5.186638,0,190,116,-141,-52,-47.939999,24.290001,-49.615860,140.564331,-90.948471,6137,3110,18758,,,,,,,,,,,,,
5.192655,,,,,,,,,,,,,,0,149,44,54,-131,21.379999,71.110001,-158.580872,22.422112,136.158752,2737,9103,18758
5.286702,0,192,85,-156,-71,-54.529999,39.669998,-66.662628,160.315796,-93.653168,6981,5079,18759,,,,,,,,,,,,,
5.292637,,,,,,,,,,,,,,0,147,0,69,-129,28.030001,90.000000,-163.444519,6.327805,157.116714,3589,11520,18759
5.386767,0,194,54,-168,-78,-60.529999,55.000000,-72.520325,171.991028,-99.470718,7749,7040,18760,,,,,,,,,,,,,
5.486737,0,192,0,-161,-103,-57.470001,90.000000,-125.801529,233.822067,-108.020538,7357,11520,18761,,,,,,,,,,,,,
5.592780,,,,,,,,,,,,,,0,145,0,85,-117,36.139999,90.000000,-168.491547,-22.368256,190.859802,4627,11520,18762
5.686840,0,196,0,-173,-91,-62.020000,90.000000,-110.430252,235.324753,-124.894501,7939,11520,18763,,,,,,,,,,,,,
5.692850,,,,,,,,,,,,,,0,147,0,84,-120,35.049999,90.000000,-178.081818,-19.192177,197.274002,4487,11520,18763
5.786924,0,198,0,-172,-96,-60.759998,90.000000,-117.329147,240.275665,-122.946518,7778,11520,18764,,,,,,,,,,,,,
5.792910,,,,,,,,,,,,,,0,147,0,90,-115,38.070000,90.000000,-173.108734,-30.942810,204.051529,4874,11520,18764
5.887025,0,200,84,-102,149,-30.920000,-60.549999,134.457306,12.916107,-147.373413,3959,7751,18765,,,,,,,,,,,,,
5.892961,,,,,,,,,,,,,,0,144,0,88,-113,37.750000,90.000000,-178.056702,-30.421021,208.477722,4833,11520,18765
5.986996,0,201,0,-198,-34,-80.220001,90.000000,-31.753647,175.595840,-143.842194,10269,11520,18766,,,,,,,,,,,,,
5.993050,,,,,,,,,,,,,,0,144,0,100,-103,44.209999,90.000000,-159.303009,-54.643051,213.946045,5660,11520,18766
6.087088,0,200,0,-188,-67,-70.199997,90.000000,-73.216507,212.837341,-139.620834,8986,11520,18767,,,,,,,,,,,,,
6.093090,,,,,,,,,,,,,,0,143,0,98,-103,43.590000,90.000000,-163.539963,-53.102905,216.642883,5580,11520,18767
6.187133,0,199,0,149,-131,48.709999,90.000000,-141.666870,-68.957458,210.624329,6236,11520,18768,,,,,,,,,,,,,
6.193133,,,,,,,,,,,,,,0,141,0,108,-89,50.480000,90.000000,-139.194107,-76.629532,215.823639,6462,11520,18768
6.287192,0,197,0,173,-92,61.849998,90.000000,-99.371460,-111.272583,210.644043,7918,11520,18769,,,,,,,,,,,,,
6.387274,0,196,0,137,-139,44.570000,90.000000,-150.623779,-53.249390,203.873184,5706,11520,18770,,,,,,,,,,,,,
6.393267,,,,,,,,,,,,,,0,137,0,121,-63,62.500000,90.000000,-98.181458,-114.342682,212.524124,8001,11520,18770
6.487416,0,197,82,-174,39,-62.380001,-25.549999,35.993591,120.143173,-156.136780,7985,3271,18771,,,,,,,,,,,,,
6.493322,,,,,,,,,,,,,,0,134,0,126,-45,70.250000,90.000000,-69.635330,-133.188141,202.823456,8992,11520,18771
6.587377,0,195,0,-52,187,-15.630000,-90.000000,215.168304,-55.398102,-159.770203,2001,11520,18772,,,,,,,,,,,,,
6.593375,,,,,,,,,,,,,,0,134,0,130,-28,77.820000,90.000000,-42.686829,-150.184479,192.871292,9962,11520,18772
6.687510,0,194,74,-99,149,-30.760000,-63.380001,138.288010,10.608566,-148.896576,3938,8113,18773,,,,,,,,,,,,,
6.787470,0,194,0,-72,180,-21.790001,-90.000000,191.557281,-29.422653,-162.134644,2790,11520,18774,,,,,,,,,,,,,
6.887535,0,192,0,-29,189,-8.850000,-90.000000,256.222565,-93.509140,-162.713440,1134,11520,18775,,,,,,,,,,,,,
6.893539,,,,,,,,,,,,,,0,133,0,132,-7,86.980003,90.000000,-10.599964,-169.835815,180.435776,11134,11520,18775
6.987614,0,193,0,-75,177,-22.900000,-90.000000,187.277496,-25.068146,-162.209351,2932,11520,18776,,,,,,,,,,,,,
6.993595,,,,,,,,,,,,,,0,130,0,129,-8,86.050003,90.000000,-13.617073,-164.569183,178.186249,11015,11520,18776
7.087746,0,193,103,-156,43,-54.270000,-22.860001,40.840271,106.149979,-146.990250,6947,2927,18777,,,,,,,,,,,,,
7.093662,,,,,,,,,,,,,,0,130,0,129,-12,84.419998,90.000000,-18.264191,-153.087708,171.351898,10807,11520,18777
7.187700,0,191,0,-182,-57,-72.500000,90.000000,-71.006325,230.653442,-159.647095,9280,11520,18778,,,,,,,,,,,,,
7.193699,,,,,,,,,,,,,,0,128,0,127,-2,88.910004,90.000000,-3.610821,-164.702362,168.313171,11381,11520,18778
7.287779,0,191,0,-85,170,-26.459999,-90.000000,169.858765,-11.672974,-158.185806,3388,11520,18779,,,,,,,,,,,,,
7.293781,,,,,,,,,,,,,,0,126,0,124,21,80.139999,-90.000000,32.664703,-179.349609,146.684906,10259,11520,18779
7.387905,0,190,74,-106,138,-34.220001,-61.599998,130.929459,22.225220,-153.154678,4381,7886,18780,,,,,,,,,,,,,
7.393863,,,,,,,,,,,,,,0,130,0,122,44,69.940002,-90.000000,70.139130,-201.584854,131.445724,8953,11520,18780
7.487911,0,186,0,-63,175,-19.799999,-90.000000,181.512161,-34.107285,-147.404877,2535,11520,18781,,,,,,,,,,,,,
7.493895,,,,,,,,,,,,,,0,128,0,116,51,66.050003,-90.000000,91.247421,-223.657043,132.409637,8455,11520,18781
7.587988,0,183,0,-66,170,-21.430000,-90.000000,172.595917,-27.586990,-145.008926,2744,11520,18782,,,,,,,,,,,,,
7.593955,,,,,,,,,,,,,,0,128,0,114,56,63.730000,-90.000000,99.881897,-225.277084,125.395187,8158,11520,18782
7.688101,0,180,111,-122,70,-42.820000,-32.439999,70.832733,70.574646,-141.407379,5482,4153,18783,,,,,,,,,,,,,
7.694018,,,,,,,,,,,,,,0,128,0,113,59,62.439999,-90.000000,102.582214,-221.649231,119.067001,7993,11520,18783
7.788174,0,178,105,-89,111,-30.299999,-46.540001,112.825974,22.269127,-135.095093,3879,5958,18784,,,,,,,,,,,,,
7.794076,,,,,,,,,,,,,,0,128,0,110,65,59.480000,-90.000000,116.390610,-229.263519,112.872910,7614,11520,18784
7.888243,0,175,119,-111,62,-39.650002,-27.750000,64.534210,67.238060,-131.772278,5076,3552,18785,,,,,,,,,,,,,
7.894124,,,,,,,,,,,,,,0,130,0,104,77,53.439999,-90.000000,143.156128,-238.878128,95.721985,6841,11520,18785
7.988315,0,174,122,-95,79,-33.220001,-32.939999,81.888252,44.496231,-126.384483,4253,4217,18786,,,,,,,,,,,,,
7.994225,,,,,,,,,,,,,,0,134,0,104,83,51.509998,-90.000000,146.767853,-233.316727,86.548889,6594,11520,18786
8.088367,0,173,127,-102,55,-36.290001,-23.600000,58.105797,63.241631,-121.347427,4646,3022,18787,,,,,,,,,,,,,
8.094253,,,,,,,,,,,,,,0,134,0,101,87,49.330002,-90.000000,143.671234,-216.701782,73.030548,6315,11520,18787
8.188405,0,171,126,-99,56,-35.750000,-23.959999,59.354038,61.442383,-120.796425,4577,3068,18788,,,,,,,,,,,,,
8.194320,,,,,,,,,,,,,,0,136,0,94,97,44.150002,-90.000000,155.609238,-208.711426,53.102173,5652,11520,18788
8.288458,0,172,128,-105,45,-37.730000,-19.430000,47.373749,71.733826,-119.107605,4830,2488,18789,,,,,,,,,,,,,
8.294388,,,,,,,,,,,,,,0,138,0,88,106,39.750000,-90.000000,164.039597,-200.246384,36.206787,5089,11520,18789
8.388515,0,170,126,-101,52,-36.619999,-22.450001,55.194290,65.430649,-120.624939,4688,2874,18790,,,,,,,,,,,,,
8.394433,,,,,,,,,,,,,,0,141,0,79,116,34.410000,-90.000000,177.434601,-194.039383,16.604797,4405,11520,18790
8.488573,0,168,120,-114,24,-42.900002,-11.330000,25.941467,93.182617,-119.124084,5492,1451,18791,,,,,,,,,,,,,
8.494496,,,,,,,,,,,,,,0,142,0,78,118,33.669998,-90.000000,183.332916,-197.488312,14.155396,4311,11520,18791
8.588654,0,165,125,-101,32,-38.000000,-14.610000,35.806370,78.077477,-113.883842,4864,1871,18792,,,,,,,,,,,,,
8.688669,0,163,127,-102,0,-38.759998,0.000000,-0.114990,97.687698,-97.572723,4962,0,18793,,,,,,,,,,,,,
8.694604,,,,,,,,,,,,,,0,146,0,67,129,27.670000,-90.000000,188.898529,-180.298691,-8.599838,3543,11520,18793
8.788758,0,160,143,-43,54,-15.850000,-20.860001,61.681450,11.781143,-73.462593,2030,2671,18794,,,,,,,,,,,,,
8.794690,,,,,,,,,,,,,,0,146,0,67,129,27.330000,-90.000000,205.917603,-195.187637,-10.729950,3499,11520,18794
8.888763,0,157,140,3,70,1.210000,-26.820000,81.225182,-43.939041,-37.286133,156,3434,18795,,,,,,,,,,,,,
8.988831,0,154,142,28,50,10.640000,-19.320000,58.570374,-58.098724,-0.471634,1363,2474,18796,,,,,,,,,,,,,
8.994768,,,,,,,,,,,,,,0,152,0,59,139,23.219999,-90.000000,190.939209,-166.474731,-24.464478,2973,11520,18796
9.088901,0,155,152,23,11,8.710000,-4.440000,13.822250,-30.570129,16.747894,1116,569,18797,,,,,,,,,,,,,
9.094835,,,,,,,,,,,,,,0,155,0,61,142,23.480000,-90.000000,196.841919,-172.525299,-24.316620,3006,11520,18797
9.188956,0,153,144,41,27,15.770000,-10.900000,32.788445,-58.805969,26.017517,2019,1396,18798,,,,,,,,,,,,,
9.194889,,,,,,,,,,,,,,0,159,0,53,149,19.530001,-90.000000,192.583435,-155.515198,-37.068237,2501,11520,18798
9.289002,0,153,144,50,6,19.230000,-2.690000,8.006533,-55.395416,47.388885,2462,345,18799,,,,,,,,,,,,,
9.294952,,,,,,,,,,,,,,0,164,0,40,158,14.280000,-90.000000,183.945953,-132.574951,-51.370995,1829,11520,18799
9.389062,0,152,135,68,8,26.959999,-3.470000,9.762272,-75.592377,65.830109,3452,445,18800,,,,,,,,,,,,,
9.395025,,,,,,,,,,,,,,0,168,0,60,156,21.230000,-90.000000,179.302490,-150.018890,-29.283600,2718,11520,18800
9.489151,0,151,123,86,9,35.139999,-4.400000,11.322704,-95.425293,84.102600,4499,564,18801,,,,,,,,,,,,,
9.495062,,,,,,,,,,,,,,0,169,0,45,162,15.630000,-90.000000,177.798462,-132.020752,-45.777710,2001,11520,18801
9.589208,0,151,123,86,4,35.099998,-1.910000,4.940491,-92.148773,87.208282,4494,245,18802,,,,,,,,,,,,,
9.595201,,,,,,,,,,,,,,0,171,52,23,161,7.800000,-72.050003,169.656967,-106.031494,-63.625473,999,9223,18802
9.689310,0,151,119,86,-32,35.009998,15.460000,-39.319031,-69.810745,109.129791,4482,1980,18803,,,,,,,,,,,,,
9.695262,,,,,,,,,,,,,,0,176,50,16,167,5.360000,-73.099998,171.486969,-100.334686,-71.152298,687,9358,18803
9.789326,0,149,119,84,-28,34.509998,13.220000,-33.958984,-71.374222,105.333221,4418,1693,18804,,,,,,,,,,,,,
9.795299,,,,,,,,,,,,,,0,180,87,0,157,0.000000,-60.849998,157.214020,-79.743607,-77.470421,0,7790,18804
9.889381,0,148,136,51,-22,20.270000,9.510000,-27.924820,-40.092926,68.017746,2595,1218,18805,,,,,,,,,,,,,
9.895412,,,,,,,,,,,,,,0,184,96,-4,156,-1.380000,-58.400002,153.296234,-72.860168,-80.436073,177,7476,18805
9.989432,0,147,132,56,-29,22.719999,12.550000,-36.105560,-42.198685,78.304260,2909,1607,18806,,,,,,,,,,,,,
9.995468,,,,,,,,,,,,,,0,185,117,-34,139,-10.620000,-49.889999,135.342041,-38.911224,-96.430809,1360,6387,18806
10.089512,0,144,121,68,-35,28.500000,16.170000,-44.087921,-52.383926,96.471863,3649,2071,18807,,,,,,,,,,,,,
10.189589,0,142,94,101,-28,45.880001,16.620001,-35.863628,-93.997986,129.861603,5873,2128,18808,,,,,,,,,,,,,
10.289624,0,142,38,136,-6,73.940002,9.680000,-8.376484,-145.624329,154.000824,9465,1240,18809,,,,,,,,,,,,,
10.389689,0,144,25,134,-45,68.980003,60.730000,-56.290474,-117.380615,173.671082,8830,7774,18810,,,,,,,,,,,,,
10.395663,,,,,,,,,,,,,,0,193,130,-84,114,-26.000000,-41.259998,106.713959,14.979599,-121.693558,3328,5282,18810
10.489648,0,145,0,142,-26,79.389999,90.000000,-35.579926,-146.960083,182.540009,10163,11520,18811,,,,,,,,,,,,,
