Time[s],NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_rssi,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_distance,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_z,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_y,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_x,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_theta,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_phi,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_pdoa20,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_pdoa12,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_pdoa01,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_ele,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_azi,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_index,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB_Copy_1::uwb_fob_location_rssi,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB_Copy_1::uwb_fob_location_distance,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB_Copy_1::uwb_fob_location_z,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB_Copy_1::uwb_fob_location_y,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB_Copy_1::uwb_fob_location_x,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB_Copy_1::uwb_fob_location_theta,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB_Copy_1::uwb_fob_location_phi,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB_Copy_1::uwb_fob_location_pdoa20,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB_Copy_1::uwb_fob_location_pdoa12,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB_Copy_1::uwb_fob_location_pdoa01,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB_Copy_1::uwb_fob_location_ele,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB_Copy_1::uwb_fob_location_azi,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB_Copy_1::uwb_fob_location_index
56.552488,0,147,0,-131,65,-63.439999,-90.000000,112.925812,139.308945,-252.234741,8121,11520,9,,,,,,,,,,,,,
56.558526,,,,,,,,,,,,,,0,159,85,-104,-84,-40.950001,44.889999,-95.947311,150.175690,-54.228378,5242,5747,1357
56.652548,0,144,98,-69,-79,-28.760000,38.959999,-99.233856,124.662071,-25.428223,3682,4988,10,,,,,,,,,,,,,
56.658592,,,,,,,,,,,,,,0,156,87,-106,-72,-42.930000,39.619999,-84.054474,148.222626,-64.168152,5496,5072,1358
56.752611,0,134,99,-69,-57,-31.120001,30.340000,-77.869247,119.533340,-41.664093,3984,3884,11,,,,,,,,,,,,,
56.758646,,,,,,,,,,,,,,0,158,75,-114,-78,-46.459999,45.799999,-88.897598,157.470596,-68.572998,5948,5863,1359
56.858737,,,,,,,,,,,,,,0,159,69,-124,-70,-51.480000,45.139999,-79.454773,161.714523,-82.259750,6590,5779,1360
56.952638,0,132,0,-8,-131,-3.620000,90.000000,-201.225769,111.681725,89.544067,464,11520,13,,,,,,,,,,,,,
56.958776,,,,,,,,,,,,,,0,155,78,-118,-62,-49.590000,38.349998,-72.407364,154.916855,-82.509491,6348,4910,1361
57.058836,,,,,,,,,,,,,,0,155,76,-118,-64,-50.090000,40.099998,-74.396606,156.791519,-82.394913,6412,5134,1362
57.152782,0,132,0,6,-131,2.850000,90.000000,-258.480042,118.037949,140.442108,366,11520,15,,,,,,,,,,,,,
57.158904,,,,,,,,,,,,,,0,151,74,-118,-57,-51.639999,37.770000,-68.424561,156.470688,-88.046143,6611,4835,1363
57.252860,0,125,0,124,12,84.339996,-90.000000,20.189575,-186.884125,166.694519,10796,11520,16,,,,,,,,,,,,,
57.258930,,,,,,,,,,,,,,0,149,64,-120,-58,-54.279999,42.099998,-70.441483,161.805634,-91.364151,6949,5390,1364
57.352990,0,127,89,-77,47,-37.410000,-28.059999,67.280098,61.097107,-128.377197,4789,3592,17,,,,,,,,,,,,,
57.358993,,,,,,,,,,,,,,0,147,63,-118,-59,-53.759998,43.130001,-72.748291,162.123123,-89.374817,6882,5521,1365
57.452996,0,124,0,-94,80,-49.529999,-90.000000,142.172531,73.280548,-215.453079,6341,11520,18,,,,,,,,,,,,,
57.459062,,,,,,,,,,,,,,0,146,75,-110,-57,-49.250000,37.430000,-71.426117,153.818054,-82.391937,6304,4792,1366
57.553111,0,121,45,-104,39,-59.840000,-41.020000,59.350548,105.124504,-164.475052,7660,5251,19,,,,,,,,,,,,,
57.559111,,,,,,,,,,,,,,0,145,74,-108,-60,-48.650002,39.119999,-75.024475,154.567123,-79.542648,6228,5008,1367
57.653101,0,119,0,-106,52,-63.830002,-90.000000,91.501320,115.618156,-207.119476,8171,11520,20,,,,,,,,,,,,,
57.659161,,,,,,,,,,,,,,0,140,75,-101,-59,-46.500000,38.430000,-77.024841,151.603882,-74.579056,5952,4920,1368
57.753227,0,117,89,-72,-20,-38.209999,13.140000,-32.190624,112.553543,-80.362915,4892,1683,21,,,,,,,,,,,,,
57.759254,,,,,,,,,,,,,,0,132,63,-102,-53,-51.000000,40.040001,-72.893440,157.594818,-84.701385,6528,5126,1369
57.859272,,,,,,,,,,,,,,0,127,59,-96,-56,-49.700001,43.380001,-79.956635,158.891037,-78.934402,6362,5553,1370
57.959352,,,,,,,,,,,,,,0,127,63,-96,-52,-49.380001,39.330002,-74.279846,155.490189,-81.210342,6321,5035,1371
58.053280,0,116,0,-33,-110,-17.000000,90.000000,-190.011688,145.344070,44.667618,2176,11520,24,,,,,,,,,,,,,
58.059397,,,,,,,,,,,,,,0,130,60,-98,-59,-49.000000,44.580002,-82.877563,159.121994,-76.244431,6273,5707,1372
58.159458,,,,,,,,,,,,,,0,133,64,-104,-50,-51.900002,38.380001,-68.946396,157.175323,-88.228935,6644,4913,1373
58.259516,,,,,,,,,,,,,,0,140,66,-111,-53,-52.509998,38.560001,-68.295479,157.857376,-89.561890,6722,4936,1374
58.353500,0,116,0,-109,38,-70.510002,-90.000000,70.970978,138.284775,-209.255768,9026,11520,27,,,,,,,,,,,,,
58.359572,,,,,,,,,,,,,,0,141,62,-115,-52,-54.689999,39.970001,-66.839355,160.647705,-93.808342,7001,5117,1375
58.453617,0,125,30,-120,16,-73.919998,-28.600000,23.847931,137.875946,-161.723877,9463,3662,28,,,,,,,,,,,,,
58.459615,,,,,,,,,,,,,,0,133,58,-108,-49,-54.470001,40.299999,-67.651550,160.708466,-93.056885,6973,5159,1376
58.553694,0,112,36,-105,-12,-69.820000,18.160000,-19.357185,156.007233,-136.650040,8938,2325,29,,,,,,,,,,,,,
58.559687,,,,,,,,,,,,,,0,148,71,-115,-57,-51.419998,38.840000,-70.386719,157.087326,-86.700623,6583,4972,1377
58.653674,0,114,0,-94,63,-56.040001,-90.000000,104.103058,81.909729,-186.012787,7174,11520,30,,,,,,,,,,,,,
58.659736,,,,,,,,,,,,,,0,146,63,-119,-54,-55.029999,40.799999,-67.401703,161.465149,-94.063446,7045,5223,1378
58.753763,0,116,71,-90,10,-51.169998,-8.550000,16.804070,113.061859,-129.865936,6551,1095,31,,,,,,,,,,,,,
58.759801,,,,,,,,,,,,,,0,153,42,-135,-57,-62.020000,53.400002,-67.781433,171.572784,-103.791351,7939,6836,1379
58.853853,0,117,94,66,14,34.810001,-8.690000,22.357758,-100.206543,77.848785,4456,1113,32,,,,,,,,,,,,,
58.953807,0,111,0,103,40,68.800003,-90.000000,95.663223,-261.588257,165.925018,8807,11520,33,,,,,,,,,,,,,
58.959905,,,,,,,,,,,,,,0,163,64,-141,-49,-59.910000,37.310001,-54.699203,162.244064,-107.544861,7669,4776,1381
59.053865,0,116,0,-87,-76,-48.950001,90.000000,-134.589813,201.229828,-66.640015,6266,11520,34,,,,,,,,,,,,,
59.059992,,,,,,,,,,,,,,0,139,65,-115,-40,-56.209999,31.830000,-52.793877,155.969971,-103.176086,7196,4075,1382
59.154020,0,115,46,-101,29,-61.610001,-32.230000,45.641235,114.339386,-159.980621,7887,4126,35,,,,,,,,,,,,,
59.160030,,,,,,,,,,,,,,0,143,68,-116,-47,-54.250000,34.959999,-60.260498,156.659576,-96.399086,6945,4476,1383
59.254037,0,116,21,-112,19,-75.190002,-42.410000,31.015022,135.206589,-166.221619,9625,5429,36,,,,,,,,,,,,,
59.260096,,,,,,,,,,,,,,0,145,65,-122,-43,-57.389999,33.650002,-53.749397,158.206711,-104.457314,7347,4308,1384
59.354061,0,115,0,-103,49,-64.529999,-90.000000,105.088959,138.678635,-243.767593,8261,11520,37,,,,,,,,,,,,,
59.360122,,,,,,,,,,,,,,0,145,65,-121,-43,-57.200001,33.970001,-54.492683,158.295990,-103.803299,7322,4349,1385
59.454209,0,123,80,-89,25,-46.709999,-17.730000,37.610100,94.698250,-132.308350,5980,2270,38,,,,,,,,,,,,,
59.460221,,,,,,,,,,,,,,0,147,66,-124,-41,-57.950001,31.930000,-50.512062,157.408844,-106.896790,7418,4088,1386
59.554175,0,122,0,-114,41,-70.120003,-90.000000,72.065887,136.721497,-208.787415,8976,11520,39,,,,,,,,,,,,,
59.560256,,,,,,,,,,,,,,0,146,69,-121,-40,-56.340000,30.150000,-50.115959,154.822906,-104.706955,7212,3860,1387
59.654282,0,124,0,-114,48,-67.080002,-90.000000,87.033195,134.882294,-221.915497,8587,11520,40,,,,,,,,,,,,,
59.660319,,,,,,,,,,,,,,0,144,71,-115,-47,-53.389999,33.779999,-59.681107,154.999008,-95.317902,6835,4325,1388
59.754390,0,122,64,-102,18,-56.919998,-15.880000,26.890778,117.199265,-144.090042,7287,2033,41,,,,,,,,,,,,,
59.760378,,,,,,,,,,,,,,0,146,73,-118,-44,-53.970001,31.260000,-54.948914,153.569427,-98.620529,6909,4002,1389
59.854345,0,119,0,-111,40,-69.949997,-90.000000,77.193085,144.749130,-221.942215,8954,11520,42,,,,,,,,,,,,,
59.860434,,,,,,,,,,,,,,0,142,71,-114,-43,-53.840000,30.879999,-54.519104,153.138794,-98.619690,6892,3953,1390
59.954526,0,123,42,-114,18,-67.959999,-23.150000,26.557159,131.229950,-157.787109,8700,2964,43,,,,,,,,,,,,,
59.960498,,,,,,,,,,,,,,0,143,69,-115,-47,-54.110001,34.520000,-59.803795,156.213745,-96.409958,6927,4419,1391
60.054555,0,127,25,-122,22,-74.620003,-41.669998,31.727531,134.446381,-166.173920,9552,5335,44,,,,,,,,,,,,,
60.060565,,,,,,,,,,,,,,0,143,70,-116,-44,-54.290001,31.840000,-55.439232,154.312042,-98.872803,6950,4076,1392
60.154627,0,119,53,-94,49,-52.500000,-42.889999,74.579712,86.397156,-160.976868,6720,5491,45,,,,,,,,,,,,,
60.160626,,,,,,,,,,,,,,0,140,62,-116,-45,-56.480000,36.500000,-59.123230,159.543457,-100.420235,7230,4673,1393
60.254607,0,116,0,-106,45,-66.889999,-90.000000,84.400757,129.223221,-213.623962,8563,11520,46,,,,,,,,,,,,,
60.260696,,,,,,,,,,,,,,0,143,66,-118,-45,-55.880001,34.549999,-57.264847,157.703018,-100.438171,7153,4423,1394
60.354712,0,116,45,-106,8,-66.410004,-10.620000,13.286299,136.235535,-149.521835,8501,1360,47,,,,,,,,,,,,,
60.360726,,,,,,,,,,,,,,0,140,67,-114,-44,-54.759998,33.830002,-57.820312,156.255463,-98.435150,7010,4331,1395
60.454754,0,116,0,-108,39,-69.940002,-90.000000,88.337814,165.497986,-253.835785,8953,11520,48,,,,,,,,,,,,,
60.460789,,,,,,,,,,,,,,0,143,64,-118,-47,-56.150002,36.220001,-59.246246,159.106506,-99.860260,7188,4637,1396
60.554790,0,116,0,-95,65,-55.610001,-90.000000,140.728943,107.801399,-248.530350,7119,11520,49,,,,,,,,,,,,,
60.560875,,,,,,,,,,,,,,0,142,65,-117,-45,-55.950001,34.820000,-57.545776,157.949799,-100.404015,7162,4458,1397
60.654824,0,125,0,-123,16,-82.519997,-90.000000,25.091644,153.186859,-178.278503,10563,11520,50,,,,,,,,,,,,,
60.660932,,,,,,,,,,,,,,0,144,72,-115,-45,-53.330002,32.070000,-57.079468,153.598328,-96.518875,6827,4106,1398
60.754896,0,118,34,-11,-112,-5.760000,72.940002,-171.222137,101.285995,69.936157,738,9337,51,,,,,,,,,,,,,
60.760950,,,,,,,,,,,,,,0,151,68,-125,-48,-56.419998,35.259998,-57.475487,158.631805,-101.156326,7223,4514,1399
60.854944,0,121,0,-115,35,-72.900002,-90.000000,56.776062,131.583710,-188.359772,9332,11520,52,,,,,,,,,,,,,
60.861025,,,,,,,,,,,,,,0,150,74,-121,-46,-54.060001,31.600000,-55.365967,153.916382,-98.550415,6920,4046,1400
