Time,uwb_fob_location_distance,Carsts_Y,Carsts_X,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_z,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_y,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_x,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_theta,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_phi,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_pdoa20,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_pdoa12,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_pdoa01,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_ele,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_azi,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_index,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CarSts::Carsts_Y,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CarSts::Carsts_X,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CarSts::Carsts_TestSts,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CarSts::Carsts_RobotTaskID,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CarSts::Carsts_RobotInMotion,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CarSts::Carsts_Robot_Z,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CarSts::Carsts_Robot_Y,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CarSts::Carsts_Robot_X,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CarSts::Carsts_RealTi,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CarSts::CarSts_CarTaskID,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CarSts::Carsts_CarInMotion,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CarSts::Carsts_Angle
401.173543,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
401.273582,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
401.365546,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
401.469539,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
401.603548,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
401.690538,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
401.770544,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
401.872569,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
401.97155,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
402.081552,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
402.159962,338,,,0,22392,-6144,-24966,-24464,156,-194,37,16656,-14336,6212,,,,,,,,,,,,
402.207563,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
402.269543,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
402.377561,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
402.410099,340,,,-16144,8392,-20072,-28366,-24360,59,-123,64,-25128,-26728,6217,,,,,,,,,,,,
402.537564,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
402.609553,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
402.668613,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
402.803582,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
402.869568,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
402.972611,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
403.060335,352,,,-29072,-18144,-31144,-21556,-614,118,-167,49,-6096,13856,6230,,,,,,,,,,,,
403.069575,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
403.173578,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
403.294586,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
403.402577,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
403.470653,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
403.585588,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
403.670582,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
403.710631,348,,,-25608,-8144,-32608,-18476,21736,84,-156,71,-5312,-29096,6243,,,,,,,,,,,,
403.773594,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
403.810588,353,,,0,-18144,-8144,-21736,-24464,137,-183,45,-29096,-14336,6245,,,,,,,,,,,,
403.87759,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
404.005663,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
404.072589,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
404.110716,352,,,0,12856,21392,-13946,-24464,113,-180,67,-15136,-14336,6251,,,,,,,,,,,,
404.170598,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
404.285583,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
404.392596,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
404.509602,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
404.605589,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
404.669583,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
404.77061,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
404.8706,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
404.965615,,0,-1,,,,,,,,,,,,0,-1,0,0,0,167,-138,112,6.39E+17,-1,0,2000
405.089606,,0,-1,,,,,,,,,,,,0,-1,0,0,0,167,-138,112,6.39E+17,-1,0,2000
405.207605,,0,-1,,,,,,,,,,,,0,-1,0,0,0,167,-138,112,6.39E+17,-1,0,2000
405.269609,,0,-1,,,,,,,,,,,,0,-1,0,0,0,167,-138,112,6.39E+17,-1,0,2000
405.384629,,0,-1,,,,,,,,,,,,0,-1,0,0,0,167,-138,112,6.39E+17,-1,0,2000
405.469612,,0,-1,,,,,,,,,,,,0,-1,0,0,0,167,-138,112,6.39E+17,-1,0,2000
405.569619,,0,-1,,,,,,,,,,,,0,-1,0,0,0,167,-138,112,6.39E+17,-1,0,2000
405.669617,,0,-1,,,,,,,,,,,,0,-1,0,0,0,167,-138,112,6.39E+17,-1,0,2000
405.808654,,0,-1,,,,,,,,,,,,0,-1,0,0,0,167,-138,112,6.39E+17,-1,0,2000
405.864622,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
405.982635,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
406.068629,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
406.161497,347,,,0,21072,-320,-18540,24464,-250,198,52,14704,-14336,6292,,,,,,,,,,,,
406.180635,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
406.261549,348,,,0,26072,-3320,-17710,24464,-191,148,42,-25760,-14336,6294,,,,,,,,,,,,
406.304657,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
406.404626,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
406.46962,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
406.579637,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
406.669637,,0,0,,,,,,,,,,,,0,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
406.769648,,1,0,,,,,,,,,,,,1,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
406.885633,,1,0,,,,,,,,,,,,1,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
406.911907,344,,,2856,6392,14464,-29306,-16930,42,-113,71,-15056,5312,6307,,,,,,,,,,,,
407.009643,,1,1,,,,,,,,,,,,1,1,0,0,0,167,-138,112,6.39E+17,-1,0,2000
407.08564,,1,1,,,,,,,,,,,,1,1,0,0,0,167,-138,112,6.39E+17,-1,0,2000
407.209655,,1,1,,,,,,,,,,,,1,1,0,0,0,167,-138,112,6.39E+17,-1,0,2000
407.337663,,1,1,,,,,,,,,,,,1,1,0,0,0,167,-138,112,6.39E+17,-1,0,2000
407.362033,348,,,-7072,-5144,1392,-17846,7636,102,-166,63,10152,6432,6316,,,,,,,,,,,,
407.396648,,1,1,,,,,,,,,,,,1,1,0,0,0,167,-138,112,6.39E+17,-1,0,2000
407.462109,344,,,-12144,13392,-25072,-27896,-23110,55,-123,67,-30664,9880,6318,,,,,,,,,,,,
407.476703,,1,1,,,,,,,,,,,,1,1,0,0,0,167,-138,112,6.39E+17,-1,0,2000
407.602672,,1,1,,,,,,,,,,,,1,1,0,0,0,167,-138,112,6.39E+17,-1,0,2000
407.668646,,1,1,,,,,,,,,,,,1,1,0,0,0,167,-138,112,6.39E+17,-1,0,2000
407.796661,,1,1,,,,,,,,,,,,1,1,0,0,0,167,-138,112,6.39E+17,-1,0,2000
407.93966,,1,1,,,,,,,,,,,,1,1,0,0,0,167,-138,112,6.39E+17,-1,0,2000
407.970656,,1,1,,,,,,,,,,,,1,1,0,0,0,167,-138,112,6.39E+17,-1,0,2000
408.112308,343,,,0,26392,-2144,-24876,-24464,154,-192,37,27656,-14336,6331,,,,,,,,,,,,
408.265687,,1,1,,,,,,,,,,,,1,1,0,0,0,167,-138,112,6.39E+17,-1,0,2000
408.267155,,2,1,,,,,,,,,,,,2,1,0,0,0,167,-138,112,6.39E+17,-1,0,2000
408.272652,,1,1,,,,,,,,,,,,1,1,0,0,0,167,-138,112,6.39E+17,-1,0,2000
408.372729,,1,1,,,,,,,,,,,,1,1,0,0,0,167,-138,112,6.39E+17,-1,0,2000
408.462405,352,,,0,-21144,-6144,-22256,-24464,145,-191,45,-29560,-14336,6338,,,,,,,,,,,,
408.471679,,1,1,,,,,,,,,,,,1,1,0,0,0,167,-138,112,6.39E+17,-1,0,2000
408.581679,,1,1,,,,,,,,,,,,1,1,0,0,0,167,-138,112,6.39E+17,-1,0,2000
408.689672,,1,1,,,,,,,,,,,,1,1,0,0,0,167,-138,112,6.39E+17,-1,0,2000
408.808675,,1,0,,,,,,,,,,,,1,0,0,0,0,167,-138,112,6.39E+17,-1,0,2000
408.888663,,1,1,,,,,,,,,,,,1,1,0,0,0,167,-138,112,6.39E+17,-1,0,2000
408.973686,,1,1,,,,,,,,,,,,1,1,0,0,0,167,-138,112,6.39E+17,-1,0,2000
409.068724,,1,1,,,,,,,,,,,,1,1,0,0,0,167,-138,112,6.39E+17,-1,0,2000
409.192695,,1,1,,,,,,,,,,,,1,1,1,0,0,167,-138,112,6.39E+17,-1,0,2000
409.317688,,1,0,,,,,,,,,,,,1,0,1,0,3,167,-138,112,6.39E+17,1,0,2000
409.432689,,1,0,,,,,,,,,,,,1,0,1,0,3,167,-138,112,6.39E+17,1,0,2000
409.4628,386,,,0,-2144,21856,-23026,-24464,155,-201,45,2512,-14336,6358,,,,,,,,,,,,
409.491686,,1,0,,,,,,,,,,,,1,0,1,0,3,167,-138,112,6.39E+17,1,0,2000
409.578691,,1,0,,,,,,,,,,,,1,0,1,0,3,167,-138,112,6.39E+17,1,0,2000
409.672787,,1,0,,,,,,,,,,,,1,0,1,0,3,167,-138,112,6.39E+17,1,0,2000
409.712913,339,,,13856,29928,-20072,28500,-21950,59,-104,44,-21016,-8048,6363,,,,,,,,,,,,
409.762989,350,,,9928,-4144,-7608,-17986,12286,97,-163,66,-7848,256,6364,,,,,,,,,,,,
409.770701,,1,0,,,,,,,,,,,,1,0,1,0,3,167,-138,112,6.39E+17,1,0,2000
409.81304,346,,,-3072,28392,31392,-24876,4936,118,-161,42,27656,24752,6365,,,,,,,,,,,,
409.890703,,1,0,,,,,,,,,,,,1,0,1,0,3,167,-138,112,6.39E+17,1,0,2000
410.012704,,1,0,,,,,,,,,,,,1,0,1,0,3,167,-138,112,6.39E+17,1,0,2000
410.134708,,1,0,,,,,,,,,,,,1,0,1,0,3,167,-138,112,6.39E+17,1,0,2000
410.188701,,1,0,,,,,,,,,,,,1,0,1,0,3,167,-138,112,6.39E+17,1,0,2000
410.274695,,1,0,,,,,,,,,,,,1,0,1,0,3,167,-138,112,6.39E+17,1,0,2000
410.374708,,1,0,,,,,,,,,,,,1,0,1,0,3,167,-138,112,6.39E+17,1,0,2000
410.490708,,1,0,,,,,,,,,,,,1,0,1,0,3,167,-138,112,6.39E+17,1,0,2000
410.565713,,1,0,,,,,,,,,,,,1,0,1,0,3,167,-138,112,6.39E+17,1,0,2000
410.674709,,1,0,,,,,,,,,,,,1,0,1,0,3,167,-138,112,6.39E+17,1,0,2000
410.78972,,1,0,,,,,,,,,,,,1,0,1,0,3,168,-138,112,6.39E+17,1,0,2000
410.877713,,1,0,,,,,,,,,,,,1,0,1,0,3,169,-139,112,6.39E+17,1,0,2000
411.012727,,1,0,,,,,,,,,,,,1,0,1,0,3,170,-139,112,6.39E+17,1,0,2000
411.069726,,2,0,,,,,,,,,,,,2,0,1,0,3,171,-140,112,6.39E+17,1,0,2000
411.164732,,2,0,,,,,,,,,,,,2,0,1,0,3,172,-142,113,6.39E+17,1,0,2000
411.269719,,2,0,,,,,,,,,,,,2,0,1,0,3,174,-145,114,6.39E+17,1,0,2000
411.375732,,2,0,,,,,,,,,,,,2,0,1,0,3,176,-148,114,6.39E+17,1,0,2000
411.49272,,2,0,,,,,,,,,,,,2,0,1,0,3,179,-151,113,6.39E+17,1,0,2000
411.570743,,2,0,,,,,,,,,,,,2,0,1,0,3,182,-154,113,6.39E+17,1,0,2000
411.680729,,2,0,,,,,,,,,,,,2,0,1,0,3,186,-158,113,6.39E+17,1,0,2000
411.763698,349,,,0,-5144,-27144,-17976,-24464,128,-186,57,-6848,-14336,6404,,,,,,,,,,,,
411.808744,,2,0,,,,,,,,,,,,2,0,1,0,3,190,-162,113,6.39E+17,1,0,2000
411.87073,,2,0,,,,,,,,,,,,2,0,1,0,3,196,-166,113,6.39E+17,1,0,2000
411.973737,,2,0,,,,,,,,,,,,2,0,1,0,3,201,-171,112,6.39E+17,1,0,2000
412.069739,,2,0,,,,,,,,,,,,2,0,1,0,3,208,-175,111,6.39E+17,1,0,2000
412.170746,,2,1,,,,,,,,,,,,2,1,1,0,3,215,-179,110,6.39E+17,1,0,2000
412.273738,,2,1,,,,,,,,,,,,2,1,1,0,3,223,-184,109,6.39E+17,1,0,2000
412.563921,349,,,0,-2608,26856,-31616,-24464,219,-237,18,17624,-14336,6420,,,,,,,,,,,,
412.576755,,2,1,,,,,,,,,,,,2,1,1,0,3,233,-188,108,6.39E+17,1,0,2000
412.578216,,3,1,,,,,,,,,,,,3,1,1,0,3,243,-192,107,6.39E+17,1,0,2000
412.589738,,2,1,,,,,,,,,,,,2,1,1,0,3,255,-196,105,6.39E+17,1,0,2000
412.734751,,2,1,,,,,,,,,,,,2,1,1,0,3,267,-198,103,6.39E+17,1,0,2000
412.768737,,2,1,,,,,,,,,,,,2,1,1,0,3,281,-200,100,6.39E+17,1,0,2000
412.873744,,2,1,,,,,,,,,,,,2,1,1,0,3,295,-201,97,6.39E+17,1,0,2000
412.914201,345,,,-32144,21392,1928,-26136,-30060,69,-133,64,-2272,-18624,6427,,,,,,,,,,,,
413.012783,,2,1,,,,,,,,,,,,2,1,1,0,3,311,-201,93,6.39E+17,1,0,2000
413.014165,347,,,0,-10608,29856,32580,-24464,194,-204,10,-23304,-14336,6429,,,,,,,,,,,,
413.071771,,2,1,,,,,,,,,,,,2,1,1,0,3,327,-199,89,6.39E+17,1,0,2000
413.195772,,2,1,,,,,,,,,,,,2,1,1,0,3,343,-195,85,6.39E+17,1,0,2000
413.281754,,2,1,,,,,,,,,,,,2,1,1,0,3,361,-190,81,6.39E+17,1,0,2000
413.398769,,2,1,,,,,,,,,,,,2,1,1,0,3,377,-183,76,6.39E+17,1,0,2000
413.484759,,2,1,,,,,,,,,,,,2,1,1,0,3,393,-175,71,6.39E+17,1,0,2000
413.659771,,2,1,,,,,,,,,,,,2,1,1,0,3,407,-165,66,6.39E+17,1,0,2000
413.670774,,2,0,,,,,,,,,,,,2,0,1,0,3,421,-154,62,6.39E+17,1,0,2000
413.773781,,2,0,,,,,,,,,,,,2,0,1,0,3,432,-143,58,6.39E+17,1,0,2000
413.814512,341,,,0,11072,9680,-20730,24464,-201,166,34,32560,-14336,6445,,,,,,,,,,,,
414.029782,,3,-1,,,,,,,,,,,,3,-1,1,0,3,443,-129,54,6.39E+17,1,0,2000
414.031259,,3,-1,,,,,,,,,,,,3,-1,1,0,3,452,-117,51,6.39E+17,1,0,2000
414.064755,,3,-2,,,,,,,,,,,,3,-2,1,0,3,460,-105,49,6.39E+17,1,0,2000
414.222778,,3,-2,,,,,,,,,,,,3,-2,1,0,3,466,-92,46,6.39E+17,1,0,2000
414.276771,,3,-3,,,,,,,,,,,,3,-3,1,0,3,472,-80,44,6.39E+17,1,0,2000
414.443778,,3,-4,,,,,,,,,,,,3,-4,1,0,3,476,-68,42,6.39E+17,1,0,2000
414.468772,,3,-4,,,,,,,,,,,,3,-4,1,0,3,479,-57,41,6.39E+17,1,0,2000
414.642781,,3,-3,,,,,,,,,,,,3,-3,1,0,3,482,-45,39,6.39E+17,1,0,2000
414.984854,,3,-3,,,,,,,,,,,,3,-3,1,0,3,484,-36,39,6.39E+17,1,0,2000
414.986321,,3,-2,,,,,,,,,,,,3,-2,1,0,3,485,-26,38,6.39E+17,1,0,2000
414.987721,,3,-2,,,,,,,,,,,,3,-2,1,0,3,486,-17,37,6.39E+17,1,0,2000
414.991771,,3,-1,,,,,,,,,,,,3,-1,1,0,3,487,-9,37,6.39E+17,1,0,2000
415.163804,,3,-1,,,,,,,,,,,,3,-1,1,0,3,487,-2,37,6.39E+17,1,0,2000
415.369827,,3,0,,,,,,,,,,,,3,0,1,0,3,487,4,37,6.39E+17,1,0,2000
415.371289,,3,0,,,,,,,,,,,,3,0,1,0,3,486,9,37,6.39E+17,1,0,2000
415.372703,,3,0,,,,,,,,,,,,3,0,1,0,3,486,14,37,6.39E+17,1,0,2000
415.529818,,3,0,,,,,,,,,,,,3,0,1,0,3,486,18,37,6.39E+17,1,0,2000
415.704815,,2,0,,,,,,,,,,,,2,0,1,0,3,486,21,37,6.39E+17,1,0,2000
415.706293,,2,0,,,,,,,,,,,,2,0,1,0,3,485,23,37,6.39E+17,1,0,2000
415.884812,,2,0,,,,,,,,,,,,2,0,1,0,3,485,25,37,6.39E+17,1,0,2000
415.88629,,2,0,,,,,,,,,,,,2,0,1,0,3,485,26,37,6.39E+17,1,0,2000
416.064831,,2,0,,,,,,,,,,,,2,0,1,0,3,485,26,37,6.39E+17,1,0,2000
416.068811,,2,1,,,,,,,,,,,,2,1,1,0,3,485,26,37,6.39E+17,1,0,2000
416.243834,,2,1,,,,,,,,,,,,2,1,1,0,3,485,26,37,6.39E+17,1,0,2000
416.264812,,2,1,,,,,,,,,,,,2,1,1,0,3,485,26,37,6.39E+17,1,0,2000
416.424827,,2,1,,,,,,,,,,,,2,1,1,0,3,485,26,37,6.39E+17,1,0,2000
416.611864,,2,1,,,,,,,,,,,,2,1,1,0,3,485,26,37,6.39E+17,1,0,2000
416.61333,,2,1,,,,,,,,,,,,2,1,1,0,3,485,26,37,6.39E+17,1,0,2000
416.784853,,1,1,,,,,,,,,,,,1,1,1,0,3,485,26,37,6.39E+17,1,0,2000
416.786311,,1,1,,,,,,,,,,,,1,1,1,0,3,485,26,37,6.39E+17,1,0,2000
416.961836,,1,1,,,,,,,,,,,,1,1,1,1,3,485,26,37,6.39E+17,1,0,2000
416.96883,,1,1,,,,,,,,,,,,1,1,1,1,3,485,26,37,6.39E+17,1,0,2000
417.015772,383,,,-23680,10608,-5928,-29140,24330,-64,108,-43,-4552,-30728,6509,,,,,,,,,,,,
417.143897,,1,1,,,,,,,,,,,,1,1,1,1,3,485,26,37,6.39E+17,1,0,2000
417.170827,,1,1,,,,,,,,,,,,1,1,1,1,3,485,26,37,6.39E+17,1,0,2000
417.269835,,1,1,,,,,,,,,,,,1,1,1,1,3,485,26,37,6.39E+17,1,0,2000
417.376844,,0,1,,,,,,,,,,,,0,1,1,1,3,485,26,37,6.39E+17,1,0,2000
417.477897,,0,2,,,,,,,,,,,,0,2,1,1,3,485,26,37,6.39E+17,1,0,2000
417.590853,,0,2,,,,,,,,,,,,0,2,1,1,3,485,26,37,6.39E+17,1,0,2000
417.668846,,0,2,,,,,,,,,,,,0,2,1,1,3,485,26,37,6.39E+17,1,0,2000
417.767862,,0,2,,,,,,,,,,,,0,2,1,1,3,485,26,37,6.39E+17,1,0,2000
417.892855,,0,2,,,,,,,,,,,,0,2,1,1,3,485,26,37,6.39E+17,1,0,2000
417.968857,,0,3,,,,,,,,,,,,0,3,1,1,3,485,26,37,6.39E+17,1,0,2000
418.080856,,0,3,,,,,,,,,,,,0,3,1,1,3,485,26,37,6.39E+17,1,0,2000
418.168859,,0,3,,,,,,,,,,,,0,3,1,1,3,485,26,37,6.39E+17,1,0,2000
418.282853,,0,3,,,,,,,,,,,,0,3,1,1,3,485,26,37,6.39E+17,1,0,2000
418.374858,,0,3,,,,,,,,,,,,0,3,1,1,3,485,26,37,6.39E+17,1,0,2000
418.476852,,0,3,,,,,,,,,,,,0,3,1,1,3,485,26,37,6.39E+17,1,0,2000
418.575869,,0,3,,,,,,,,,,,,0,3,1,1,3,485,26,37,6.39E+17,1,0,2000
418.668852,,0,4,,,,,,,,,,,,0,4,1,1,3,485,26,37,6.39E+17,1,0,2000
418.769876,,0,4,,,,,,,,,,,,0,4,1,1,3,485,26,37,6.39E+17,1,0,2000
418.869865,,0,4,,,,,,,,,,,,0,4,1,1,3,485,26,37,6.39E+17,1,0,2000
418.969875,,0,4,,,,,,,,,,,,0,4,1,1,3,485,26,37,6.39E+17,1,0,2000
419.068872,,0,4,,,,,,,,,,,,0,4,1,1,3,485,26,37,6.39E+17,1,0,2000
419.185887,,0,4,,,,,,,,,,,,0,4,1,1,3,485,26,37,6.39E+17,1,0,2000
419.268873,,0,4,,,,,,,,,,,,0,4,1,1,3,485,26,37,6.39E+17,1,0,2000
419.380878,,0,4,,,,,,,,,,,,0,4,1,1,3,485,26,37,6.39E+17,1,0,2000
419.468868,,0,4,,,,,,,,,,,,0,4,1,1,3,485,26,37,6.39E+17,1,0,2000
419.564885,,0,4,,,,,,,,,,,,0,4,1,1,3,485,26,37,6.39E+17,1,0,2000
419.666597,378,,,0,26072,30216,-16150,24464,-275,207,68,-29152,-14336,6562,,,,,,,,,,,,
419.668887,,0,4,,,,,,,,,,,,0,4,1,1,3,485,26,37,6.39E+17,1,0,2000
419.772894,,0,4,,,,,,,,,,,,0,4,1,1,3,485,26,37,6.39E+17,1,0,2000
419.872884,,0,4,,,,,,,,,,,,0,4,1,0,0,485,26,37,6.39E+17,-1,0,2000
419.968889,,0,4,,,,,,,,,,,,0,4,1,0,0,485,26,37,6.39E+17,-1,0,2000
420.073902,,0,4,,,,,,,,,,,,0,4,1,0,0,485,26,37,6.39E+17,-1,0,2000
420.1689,,0,4,,,,,,,,,,,,0,4,1,0,0,485,26,37,6.39E+17,-1,0,2000
420.272893,,1,4,,,,,,,,,,,,1,4,1,0,0,485,26,37,6.39E+17,-1,0,2000
420.368907,,10,4,,,,,,,,,,,,10,4,1,0,0,485,26,37,6.39E+17,-1,1,2000
420.472896,,24,4,,,,,,,,,,,,24,4,1,0,0,485,26,37,6.39E+17,-1,1,2000
420.583919,,45,2,,,,,,,,,,,,45,2,1,0,0,485,26,37,6.39E+17,-1,1,2000
420.677901,,67,1,,,,,,,,,,,,67,1,1,0,0,485,26,37,6.39E+17,-1,1,2000
420.764904,,87,0,,,,,,,,,,,,87,0,1,0,0,485,26,37,6.39E+17,-1,1,2000
420.868908,,113,0,,,,,,,,,,,,113,0,1,0,0,485,26,37,6.39E+17,-1,1,2000
420.972909,,134,-1,,,,,,,,,,,,134,-1,1,0,0,485,26,37,6.39E+17,-1,1,2000
421.074909,,160,-3,,,,,,,,,,,,160,-3,1,0,0,485,26,37,6.39E+17,-1,1,2000
421.117268,367,,,-18144,26608,-17392,-27610,-24276,-105,124,-19,-3944,-26416,6591,,,,,,,,,,,,
421.168916,,180,-4,,,,,,,,,,,,180,-4,1,0,0,485,26,37,6.39E+17,-1,1,2000
421.272907,,203,-6,,,,,,,,,,,,203,-6,1,0,0,485,26,37,6.39E+17,-1,1,2000
421.41692,,223,-7,,,,,,,,,,,,223,-7,1,0,0,485,26,37,6.39E+17,-1,1,2000
421.467308,320,,,17928,-2928,14144,-24890,-6506,-140,135,4,-24264,20360,6598,,,,,,,,,,,,
421.475918,,248,-9,,,,,,,,,,,,248,-9,1,0,0,485,26,37,6.39E+17,-1,1,2000
421.570913,,269,-10,,,,,,,,,,,,269,-10,1,0,0,485,26,37,6.39E+17,-1,1,2000
421.673908,,297,-12,,,,,,,,,,,,297,-12,1,0,0,485,26,37,6.39E+17,-1,1,2000
421.717408,308,,,-23680,-25000,31536,-4800,6500,-20,23,-2,25176,-18968,6603,,,,,,,,,,,,
421.769921,,316,-14,,,,,,,,,,,,316,-14,1,0,0,485,26,37,6.39E+17,-1,1,2000
421.869913,,344,-15,,,,,,,,,,,,344,-15,1,0,0,485,26,37,6.39E+17,-1,1,2000
422.021924,,366,-17,,,,,,,,,,,,366,-17,1,0,0,485,26,37,6.39E+17,-1,1,2000
422.069932,,392,-18,,,,,,,,,,,,392,-18,1,0,0,485,26,37,6.39E+17,-1,1,2000
422.172927,,414,-19,,,,,,,,,,,,414,-19,1,0,0,485,26,37,6.39E+17,-1,1,2000
422.272924,,438,-22,,,,,,,,,,,,438,-22,1,0,0,485,26,37,6.39E+17,-1,1,2000
422.368936,,465,-22,,,,,,,,,,,,465,-22,1,0,0,485,26,37,6.39E+17,-1,1,2000
422.467804,292,,,15928,18464,-25144,16730,7426,146,-118,-28,-20688,-32104,6618,,,,,,,,,,,,
422.47293,,486,-24,,,,,,,,,,,,486,-24,1,0,0,485,26,37,6.39E+17,-1,1,2000
