Time[s],NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_rssi,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_distance,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_z,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_y,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_x,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_theta,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_phi,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_pdoa20,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_pdoa12,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_pdoa01,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_ele,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_azi,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_index,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB_Copy_1::uwb_fob_location_rssi,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB_Copy_1::uwb_fob_location_distance,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB_Copy_1::uwb_fob_location_z,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB_Copy_1::uwb_fob_location_y,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB_Copy_1::uwb_fob_location_x,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB_Copy_1::uwb_fob_location_theta,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB_Copy_1::uwb_fob_location_phi,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB_Copy_1::uwb_fob_location_pdoa20,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB_Copy_1::uwb_fob_location_pdoa12,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB_Copy_1::uwb_fob_location_pdoa01,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB_Copy_1::uwb_fob_location_ele,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB_Copy_1::uwb_fob_location_azi,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB_Copy_1::uwb_fob_location_index,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CarSts::Carsts_Y,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CarSts::Carsts_X,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CarSts::Carsts_TestSts,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CarSts::Carsts_RobotTaskID,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CarSts::Carsts_RobotInMotion,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CarSts::Carsts_Robot_Z,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CarSts::Carsts_Robot_Y,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CarSts::Carsts_Robot_X,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CarSts::Carsts_RealTi,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CarSts::CarSts_CarTaskID,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CarSts::Carsts_CarInMotion,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CarSts::Carsts_Angle
0.026301,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,1,1,0,0,350,-150,37,638799785350000000,-1,0,165000
0.044099,0,315,0,252,188,53.139999,-90.000000,148.651825,-246.131973,97.480133,6803,11520,6685,,,,,,,,,,,,,,,,,,,,,,,,,
0.050127,,,,,,,,,,,,,,0,237,126,-159,-121,-42.220001,44.009998,-92.612869,151.092072,-58.479210,5405,5634,14055,,,,,,,,,,,,
0.136300,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,2,1,0,0,350,-150,37,638799785350000000,-1,0,165000
0.137760,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,2,1,0,0,350,-150,37,638799785350000000,-1,0,165000
0.144159,0,305,0,304,7,88.639999,-90.000000,6.924911,-259.372101,252.447174,11347,11520,6686,,,,,,,,,,,,,,,,,,,,,,,,,
0.150187,,,,,,,,,,,,,,0,229,131,-154,-105,-42.529999,38.889999,-83.292175,147.047562,-63.755402,5445,4979,14056,,,,,,,,,,,,
0.244212,0,304,0,268,142,62.130001,-90.000000,110.939850,-237.266724,126.326874,7953,11520,6687,,,,,,,,,,,,,,,,,,,,,,,,,
0.249302,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,2,1,0,0,350,-150,37,638799785350000000,-1,0,165000
0.344296,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,2,1,0,0,350,-150,37,638799785350000000,-1,0,165000
0.344583,0,303,0,260,154,59.430000,-90.000000,125.989441,-247.824707,121.835266,7608,11520,6688,,,,,,,,,,,,,,,,,,,,,,,,,
0.350319,,,,,,,,,,,,,,0,229,135,-153,-101,-42.110001,36.860001,-80.113342,144.622757,-64.509399,5391,4719,14058,,,,,,,,,,,,
0.444321,0,307,0,241,189,51.869999,-90.000000,151.073975,-242.279388,91.205414,6640,11520,6689,,,,,,,,,,,,,,,,,,,,,,,,,
0.450365,,,,,,,,,,,,,,0,229,113,-152,-127,-41.810001,48.250000,-100.087326,153.988495,-53.901154,5352,6176,14059,,,,,,,,,,,,
0.454315,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,2,1,0,0,350,-150,37,638799785350000000,-1,0,165000
0.544338,0,306,0,243,185,52.700001,-90.000000,148.846420,-243.725998,94.879578,6746,11520,6690,,,,,,,,,,,,,,,,,,,,,,,,,
0.550396,,,,,,,,,,,,,,0,227,133,-152,-102,-42.110001,37.639999,-81.557678,145.331329,-63.773651,5391,4819,14060,,,,,,,,,,,,
0.581326,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,2,1,0,0,350,-150,37,638799785350000000,-1,0,165000
0.644434,0,303,0,278,120,66.629997,-90.000000,102.412170,-256.566895,154.154724,8529,11520,6691,,,,,,,,,,,,,,,,,,,,,,,,,
0.650447,,,,,,,,,,,,,,0,229,129,-153,-109,-42.090000,40.230000,-86.269653,147.662109,-61.392426,5388,5150,14061,,,,,,,,,,,,
0.689315,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,2,1,0,0,350,-150,37,638799785350000000,-1,0,165000
0.744462,0,305,0,272,137,63.160000,-90.000000,112.516640,-248.929840,136.413208,8085,11520,6692,,,,,,,,,,,,,,,,,,,,,,,,,
0.750525,,,,,,,,,,,,,,0,230,137,-151,-105,-41.160000,37.680000,-82.852966,144.050629,-61.197662,5269,4824,14062,,,,,,,,,,,,
0.757321,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,2,1,0,0,350,-150,37,638799785360000000,-1,0,165000
0.844532,0,307,0,252,174,55.320000,-90.000000,147.456207,-258.359741,110.903534,7082,11520,6693,,,,,,,,,,,,,,,,,,,,,,,,,
0.850570,,,,,,,,,,,,,,0,230,134,-157,-100,-43.230000,36.799999,-78.569702,146.080139,-67.510437,5534,4711,14063,,,,,,,,,,,,
0.881336,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,2,1,0,0,350,-150,37,638799785360000000,-1,0,165000
0.944581,0,315,0,260,177,55.650002,-90.000000,142.541107,-251.978287,109.437195,7124,11520,6694,,,,,,,,,,,,,,,,,,,,,,,,,
0.950630,,,,,,,,,,,,,,0,227,115,-163,-106,-45.980000,42.700001,-84.823242,154.536423,-69.713181,5886,5466,14064,,,,,,,,,,,,
0.955340,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,2,1,0,0,350,-150,37,638799785360000000,-1,0,165000
1.044644,0,317,0,280,147,62.330002,-90.000000,116.348282,-250.437042,134.088760,7979,11520,6695,,,,,,,,,,,,,,,,,,,,,,,,,
1.050678,,,,,,,,,,,,,,0,235,130,-159,-112,-42.790001,40.610001,-85.983139,148.909836,-62.926697,5478,5199,14065,,,,,,,,,,,,
1.054336,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,2,1,0,0,350,-150,37,638799785360000000,-1,0,165000
1.144664,0,317,0,261,179,55.590000,-90.000000,142.059967,-250.723953,108.664001,7116,11520,6696,,,,,,,,,,,,,,,,,,,,,,,,,
1.150717,,,,,,,,,,,,,,0,235,138,-154,-109,-41.200001,38.200001,-83.757721,144.590759,-60.833031,5274,4890,14066,,,,,,,,,,,,
1.165349,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,2,1,0,0,350,-150,37,638799785360000000,-1,0,165000
1.244718,0,310,0,272,147,61.610001,-90.000000,120.028442,-252.452866,132.424408,7887,11520,6697,,,,,,,,,,,,,,,,,,,,,,,,,
1.250767,,,,,,,,,,,,,,0,236,110,-170,-119,-46.299999,47.340000,-91.454437,158.450912,-66.996468,5927,6060,14067,,,,,,,,,,,,
1.261343,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,2,1,0,0,350,-150,37,638799785360000000,-1,0,165000
1.344794,0,316,0,276,152,61.150002,-90.000000,123.763878,-256.588409,132.824524,7828,11520,6698,,,,,,,,,,,,,,,,,,,,,,,,,
1.350855,,,,,,,,,,,,,,0,238,127,-153,-129,-40.279999,45.290001,-97.599243,149.616669,-52.017426,5157,5798,14068,,,,,,,,,,,,
1.356351,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,2,1,0,0,350,-150,37,638799785360000000,-1,0,165000
1.444835,0,307,0,256,167,56.830002,-90.000000,137.633347,-251.252701,113.619354,7275,11520,6699,,,,,,,,,,,,,,,,,,,,,,,,,
1.450888,,,,,,,,,,,,,,0,232,128,-162,-104,-44.480000,39.060001,-80.928406,149.722855,-68.794449,5694,5000,14069,,,,,,,,,,,,
1.464352,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,2,1,0,0,350,-150,37,638799785360000000,-1,0,165000
1.544905,0,322,0,289,140,64.139999,-90.000000,110.415901,-252.636780,142.220886,8211,11520,6700,,,,,,,,,,,,,,,,,,,,,,,,,
1.550939,,,,,,,,,,,,,,0,235,130,-164,-105,-44.480000,39.150002,-81.083282,149.790497,-68.707214,5694,5012,14070,,,,,,,,,,,,
1.564358,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,2,1,0,0,350,-150,37,638799785360000000,-1,0,165000
1.644947,0,311,0,278,137,63.689999,-90.000000,107.927246,-243.089966,135.162720,8153,11520,6701,,,,,,,,,,,,,,,,,,,,,,,,,
1.650982,,,,,,,,,,,,,,0,236,123,-167,-110,-45.230000,41.849998,-84.579788,152.988251,-68.408470,5790,5358,14071,,,,,,,,,,,,
1.667356,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,2,1,0,0,350,-150,37,638799785360000000,-1,0,165000
1.745005,0,303,0,256,160,57.970001,-90.000000,124.251244,-234.199310,109.948074,7421,11520,6702,,,,,,,,,,,,,,,,,,,,,,,,,
1.751043,,,,,,,,,,,,,,0,228,121,-154,-115,-42.599998,43.560001,-91.309631,151.202911,-59.893280,5454,5576,14072,,,,,,,,,,,,
1.764367,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,3,1,0,0,350,-150,37,638799785370000000,-1,0,165000
1.845041,0,309,0,257,171,56.299999,-90.000000,138.292755,-248.833893,110.541138,7207,11520,6703,,,,,,,,,,,,,,,,,,,,,,,,,
1.851111,,,,,,,,,,,,,,0,231,122,-155,-118,-42.470001,44.259998,-92.679710,151.617554,-58.937836,5437,5666,14073,,,,,,,,,,,,
1.874366,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,3,1,0,0,350,-150,37,638799785370000000,-1,0,165000
1.945115,0,305,0,264,151,60.180000,-90.000000,122.903061,-247.297699,124.394638,7704,11520,6704,,,,,,,,,,,,,,,,,,,,,,,,,
1.951165,,,,,,,,,,,,,,0,227,114,-159,-113,-44.709999,44.939999,-90.367134,154.878372,-64.511230,5724,5753,14074,,,,,,,,,,,,
1.964379,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,3,1,0,0,350,-150,37,638799785370000000,-1,0,165000
2.045181,0,302,0,259,153,59.349998,-90.000000,119.105682,-233.704681,114.598999,7598,11520,6705,,,,,,,,,,,,,,,,,,,,,,,,,
2.051252,,,,,,,,,,,,,,0,229,137,-148,-106,-40.590000,37.709999,-83.613998,143.260391,-59.646393,5196,4828,14075,,,,,,,,,,,,
2.138385,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,3,1,0,0,350,-150,37,638799785370000000,-1,0,165000
2.145269,0,302,0,265,144,61.369999,-90.000000,98.632751,-205.919647,107.286926,7856,11520,6706,,,,,,,,,,,,,,,,,,,,,,,,,
2.151304,,,,,,,,,,,,,,0,227,136,-150,-100,-41.520000,36.400002,-79.995209,143.355469,-63.360291,5315,4660,14076,,,,,,,,,,,,
2.177382,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,3,1,0,0,350,-150,37,638799785370000000,-1,0,165000
2.245323,0,312,0,256,177,55.250000,-90.000000,139.612152,-244.180893,104.568741,7073,11520,6707,,,,,,,,,,,,,,,,,,,,,,,,,
2.345339,0,312,0,262,168,57.290001,-90.000000,133.355240,-246.581604,113.226364,7334,11520,6708,,,,,,,,,,,,,,,,,,,,,,,,,
2.351421,,,,,,,,,,,,,,0,228,111,-161,-115,-45.220001,46.200001,-91.507584,156.429108,-64.921532,5789,5914,14078,,,,,,,,,,,,
2.360393,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,3,1,0,0,350,-150,37,638799785370000000,-1,0,165000
2.451433,,,,,,,,,,,,,,0,227,119,-164,-101,-46.279999,40.279999,-80.434746,152.905609,-72.470863,5925,5157,14079,,,,,,,,,,,,
2.524411,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,3,1,0,0,350,-150,37,638799785370000000,-1,0,165000
2.533399,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,3,1,0,0,350,-150,37,638799785370000000,-1,0,165000
2.551489,,,,,,,,,,,,,,0,229,135,-153,-102,-42.189999,36.959999,-80.202728,144.812836,-64.610107,5401,4732,14080,,,,,,,,,,,,
2.645480,0,313,0,257,178,55.310001,-90.000000,139.770844,-244.882812,105.111969,7080,11520,6711,,,,,,,,,,,,,,,,,,,,,,,,,
2.651548,,,,,,,,,,,,,,0,235,135,-157,-109,-42.200001,39.000000,-83.905365,146.698883,-62.793526,5402,4992,14081,,,,,,,,,,,,
2.683410,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,3,1,0,0,350,-150,37,638799785370000000,-1,0,165000
2.745581,0,310,0,279,133,64.410004,-90.000000,104.256744,-240.796875,136.540131,8245,11520,6712,,,,,,,,,,,,,,,,,,,,,,,,,
2.751595,,,,,,,,,,,,,,0,234,118,-161,-121,-43.549999,45.709999,-93.375885,154.123566,-60.747688,5575,5852,14082,,,,,,,,,,,,
2.846423,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,3,1,0,0,350,-150,37,638799785370000000,-1,0,165000
2.846711,0,310,0,277,138,63.369999,-90.000000,112.991409,-251.776596,138.785187,8112,11520,6713,,,,,,,,,,,,,,,,,,,,,,,,,
2.851658,,,,,,,,,,,,,,0,236,122,-158,-124,-42.130001,45.509998,-95.232529,152.215515,-56.983002,5393,5826,14083,,,,,,,,,,,,
2.861407,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,3,1,0,0,350,-150,37,638799785380000000,-1,0,165000
2.937416,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,3,1,0,0,350,-150,37,638799785380000000,-1,0,165000
2.945642,0,317,0,259,182,54.880001,-90.000000,144.738022,-250.680115,105.942093,7025,11520,6714,,,,,,,,,,,,,,,,,,,,,,,,,
2.951711,,,,,,,,,,,,,,0,235,122,-158,-122,-42.389999,45.009998,-94.016380,152.133179,-58.116791,5427,5762,14084,,,,,,,,,,,,
3.045702,0,318,0,253,192,52.849998,-90.000000,153.396225,-252.130356,98.734131,6766,11520,6715,,,,,,,,,,,,,,,,,,,,,,,,,
3.051759,,,,,,,,,,,,,,0,236,129,-158,-116,-42.279999,42.020000,-89.148003,149.483398,-60.335403,5413,5379,14085,,,,,,,,,,,,
3.093423,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,3,1,0,0,350,-150,37,638799785380000000,-1,0,165000
3.095416,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,0,0,350,-150,37,638799785380000000,-1,0,165000
3.145797,0,302,0,276,121,66.220001,-90.000000,97.408081,-240.291351,142.883270,8477,11520,6716,,,,,,,,,,,,,,,,,,,,,,,,,
3.151817,,,,,,,,,,,,,,0,228,124,-152,-114,-42.000000,42.630001,-90.599052,149.643082,-59.044029,5377,5457,14086,,,,,,,,,,,,
3.245847,0,314,0,256,180,54.869999,-90.000000,140.152206,-242.691269,102.539062,7024,11520,6717,,,,,,,,,,,,,,,,,,,,,,,,,
3.251879,,,,,,,,,,,,,,0,229,124,-150,-120,-40.930000,44.060001,-94.581085,149.449570,-54.868484,5240,5640,14087,,,,,,,,,,,,
3.331448,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,0,0,350,-150,37,638799785380000000,-1,0,165000
3.333024,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,0,0,350,-150,37,638799785380000000,-1,0,165000
3.345858,0,302,0,271,132,63.930000,-90.000000,105.642273,-239.925476,134.283203,8184,11520,6718,,,,,,,,,,,,,,,,,,,,,,,,,
3.351907,,,,,,,,,,,,,,0,228,116,-151,-124,-41.610001,46.689999,-97.927094,152.519836,-54.592743,5327,5977,14088,,,,,,,,,,,,
3.395431,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,3,1,0,0,350,-150,37,638799785380000000,-1,0,165000
3.445915,0,313,0,255,180,54.689999,-90.000000,146.663483,-252.770660,106.107178,7001,11520,6719,,,,,,,,,,,,,,,,,,,,,,,,,
3.451975,,,,,,,,,,,,,,0,234,134,-160,-104,-43.270000,37.980000,-80.668701,147.205704,-66.537018,5539,4862,14089,,,,,,,,,,,,
3.501434,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,3,1,0,0,350,-150,37,638799785380000000,-1,0,165000
3.545988,0,309,0,249,182,53.790001,-90.000000,150.557892,-253.480865,102.922974,6886,11520,6720,,,,,,,,,,,,,,,,,,,,,,,,,
3.551993,,,,,,,,,,,,,,0,227,108,-158,-121,-44.180000,48.169998,-96.173920,156.760834,-60.586929,5656,6167,14090,,,,,,,,,,,,
3.589444,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,3,1,0,0,350,-150,37,638799785380000000,-1,0,165000
3.646015,0,306,0,257,165,57.259998,-90.000000,133.036530,-245.779480,112.742950,7330,11520,6721,,,,,,,,,,,,,,,,,,,,,,,,,
3.652086,,,,,,,,,,,,,,0,231,131,-160,-101,-44.009998,37.570000,-78.941681,147.812225,-68.870544,5634,4810,14091,,,,,,,,,,,,
3.685451,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,3,1,0,0,350,-150,37,638799785380000000,-1,0,165000
3.746113,0,306,0,270,142,62.250000,-90.000000,117.177216,-251.502213,134.324997,7968,11520,6722,,,,,,,,,,,,,,,,,,,,,,,,,
3.752147,,,,,,,,,,,,,,0,230,121,-151,-122,-41.349998,45.200001,-95.877014,150.963577,-55.086563,5294,5786,14092,,,,,,,,,,,,
3.876458,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,3,1,0,0,350,-150,37,638799785390000000,-1,0,165000
3.904455,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,3,1,0,0,350,-150,37,638799785390000000,-1,0,165000
3.946207,0,302,0,276,122,66.150002,-90.000000,94.712708,-233.038452,138.325745,8468,11520,6724,,,,,,,,,,,,,,,,,,,,,,,,,
3.952228,,,,,,,,,,,,,,0,230,131,-150,-112,-41.020000,40.630001,-88.434784,146.553925,-58.119141,5251,5201,14094,,,,,,,,,,,,
3.990460,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,3,1,0,0,350,-150,37,638799785390000000,-1,0,165000
4.046249,0,318,0,250,195,51.950001,-90.000000,141.496521,-227.407303,85.910767,6650,11520,6725,,,,,,,,,,,,,,,,,,,,,,,,,
4.052300,,,,,,,,,,,,,,0,236,119,-172,-106,-47.139999,41.779999,-81.577744,155.078766,-73.501022,6035,5349,14095,,,,,,,,,,,,
4.095464,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,3,1,0,0,350,-150,37,638799785390000000,-1,0,165000
4.146305,0,56,0,55,8,81.099998,-90.000000,42.785210,-258.436951,215.651733,10382,11520,6726,,,,,,,,,,,,,,,,,,,,,,,,,
4.152328,,,,,,,,,,,,,,0,227,131,-148,-109,-40.869999,39.790001,-87.124420,145.592651,-58.468224,5232,5094,14096,,,,,,,,,,,,
4.207473,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,3,1,0,0,350,-150,37,638799785390000000,-1,0,165000
4.246340,0,317,0,259,182,54.840000,-90.000000,144.117157,-249.351044,105.233871,7020,11520,6727,,,,,,,,,,,,,,,,,,,,,,,,,
4.288475,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,3,1,0,0,350,-150,37,638799785390000000,-1,0,165000
4.352458,,,,,,,,,,,,,,0,228,131,-149,-111,-40.840000,40.290001,-88.075722,146.008148,-57.932419,5228,5158,14098,,,,,,,,,,,,
4.384487,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,3,1,0,0,350,-150,37,638799785390000000,-1,0,165000
4.446433,0,304,0,262,153,59.660000,-90.000000,126.624207,-250.800842,124.176666,7637,11520,6729,,,,,,,,,,,,,,,,,,,,,,,,,
4.452496,,,,,,,,,,,,,,0,228,126,-158,-103,-44.130001,39.200001,-81.652283,149.401917,-67.749634,5649,5018,14099,,,,,,,,,,,,
4.500479,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,3,1,0,0,350,-150,37,638799785390000000,-1,0,165000
4.546544,0,301,0,264,144,61.310001,-90.000000,106.945038,-222.816284,115.871246,7848,11520,6730,,,,,,,,,,,,,,,,,,,,,,,,,
4.552568,,,,,,,,,,,,,,0,227,139,-146,-102,-40.259998,36.419998,-81.567078,141.546005,-59.978943,5154,4663,14100,,,,,,,,,,,,
4.591491,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,3,1,0,0,350,-150,37,638799785390000000,-1,0,165000
4.700483,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,3,1,0,0,350,-150,37,638799785390000000,-1,0,165000
4.746621,0,307,0,275,136,63.660000,-90.000000,113.537308,-255.477844,141.940536,8149,11520,6732,,,,,,,,,,,,,,,,,,,,,,,,,
4.752636,,,,,,,,,,,,,,0,229,134,-149,-110,-40.709999,39.349998,-86.526581,144.964050,-58.437477,5212,5038,14102,,,,,,,,,,,,
4.784491,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,3,1,0,0,350,-150,37,638799785400000000,-1,0,165000
4.846679,0,305,0,301,48,80.790001,-90.000000,40.618759,-237.642456,197.023712,10342,11520,6733,,,,,,,,,,,,,,,,,,,,,,,,,
4.852694,,,,,,,,,,,,,,0,229,134,-150,-107,-41.150002,38.500000,-84.386292,144.796646,-60.410339,5268,4929,14103,,,,,,,,,,,,
4.884504,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,3,1,0,0,350,-150,37,638799785400000000,-1,0,165000
4.946743,0,316,0,276,152,61.160000,-90.000000,115.352509,-239.218018,123.865524,7829,11520,6734,,,,,,,,,,,,,,,,,,,,,,,,,
4.952744,,,,,,,,,,,,,,0,236,135,-157,-111,-41.900002,39.560001,-85.338928,146.802216,-61.463303,5364,5064,14104,,,,,,,,,,,,
5.039501,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,3,1,0,0,350,-150,37,638799785400000000,-1,0,165000
5.046783,0,309,0,280,129,65.190002,-90.000000,106.700287,-253.399200,146.698914,8345,11520,6735,,,,,,,,,,,,,,,,,,,,,,,,,
5.052798,,,,,,,,,,,,,,0,234,134,-159,-105,-43.130001,38.000000,-80.880768,147.040253,-66.159485,5521,4865,14105,,,,,,,,,,,,
5.074497,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,3,1,0,0,350,-150,37,638799785400000000,-1,0,165000
5.152868,,,,,,,,,,,,,,0,238,138,-156,-114,-41.099998,39.619999,-86.498878,145.757812,-59.258934,5262,5072,14106,,,,,,,,,,,,
5.178518,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,3,1,0,0,350,-150,37,638799785400000000,-1,0,165000
5.252912,,,,,,,,,,,,,,0,237,126,-154,-128,-40.540001,45.500000,-97.576248,150.136780,-52.560532,5190,5825,14107,,,,,,,,,,,,
5.282522,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,3,1,0,0,350,-150,37,638799785400000000,-1,0,165000
5.346892,0,314,0,250,189,52.919998,-90.000000,143.770142,-236.695084,92.924927,6775,11520,6738,,,,,,,,,,,,,,,,,,,,,,,,,
5.387529,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,2,1,0,0,350,-150,37,638799785400000000,-1,0,165000
5.446976,0,312,0,287,121,67.000000,-90.000000,94.803131,-240.994736,146.191589,8577,11520,6739,,,,,,,,,,,,,,,,,,,,,,,,,
5.452989,,,,,,,,,,,,,,0,238,121,-160,-126,-42.520000,46.369999,-96.036575,153.393921,-57.357353,5443,5936,14109,,,,,,,,,,,,
5.539530,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,2,1,0,0,350,-150,37,638799785400000000,-1,0,165000
5.546988,0,317,0,257,185,54.270000,-90.000000,141.339645,-240.936493,99.596863,6947,11520,6740,,,,,,,,,,,,,,,,,,,,,,,,,
5.607529,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,2,1,0,0,350,-150,37,638799785400000000,-1,0,165000
5.647022,0,311,0,262,167,57.500000,-90.000000,123.250534,-229.269821,106.019287,7361,11520,6741,,,,,,,,,,,,,,,,,,,,,,,,,
5.653089,,,,,,,,,,,,,,0,236,130,-152,-123,-40.360001,43.450001,-94.345139,148.144791,-53.799652,5167,5562,14111,,,,,,,,,,,,
5.704533,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,2,1,0,0,350,-150,37,638799785400000000,-1,0,165000
5.747083,0,310,0,255,176,55.369999,-90.000000,140.754486,-246.950699,106.196213,7088,11520,6742,,,,,,,,,,,,,,,,,,,,,,,,,
5.753123,,,,,,,,,,,,,,0,234,116,-163,-120,-44.200001,46.009998,-92.843544,155.132156,-62.288612,5658,5890,14112,,,,,,,,,,,,
5.814538,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,2,1,0,0,350,-150,37,638799785410000000,-1,0,165000
5.847096,0,317,0,268,168,57.880001,-90.000000,130.903366,-246.147064,115.243713,7409,11520,6743,,,,,,,,,,,,,,,,,,,,,,,,,
5.853191,,,,,,,,,,,,,,0,235,134,-152,-117,-40.389999,41.110001,-90.141876,146.111847,-55.969955,5171,5263,14113,,,,,,,,,,,,
5.919550,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,2,1,0,0,350,-150,37,638799785410000000,-1,0,165000
5.947179,0,312,0,280,137,63.880001,-90.000000,109.054665,-247.289093,138.234436,8177,11520,6744,,,,,,,,,,,,,,,,,,,,,,,,,
